date,purchases,invoices,streams,views,revenue,year_month
2019-06-13,33,1,33,223,187.94,2019-06
2019-06-14,33,1,33,272,183.43,2019-06
2019-06-15,0,0,0,0,0.0,2019-06
2019-06-16,14,1,14,70,115.07000000000001,2019-06
2019-06-17,4,3,1,8,6266.24,2019-06
2019-06-18,43,3,40,76,178.92000000000002,2019-06
2019-06-19,47,2,43,414,217.27,2019-06
2019-06-20,22,4,21,158,114.80000000000001,2019-06
2019-06-21,73,5,71,646,1325.0900000000001,2019-06
2019-06-22,0,0,0,0,0.0,2019-06
2019-06-23,0,0,0,0,0.0,2019-06
2019-06-24,46,2,42,327,178.43999999999997,2019-06
2019-06-25,0,0,0,0,0.0,2019-06
2019-06-26,80,3,78,709,253.67,2019-06
2019-06-27,30,1,30,237,92.16000000000003,2019-06
2019-06-28,55,3,54,440,295.21,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,0,0,0,0,0.0,2019-06
2019-07-01,56,3,56,457,225.83,2019-07
2019-07-02,7,1,7,21,137.5,2019-07
2019-07-03,0,0,0,0,0.0,2019-07
2019-07-04,0,0,0,0,0.0,2019-07
2019-07-05,1,1,1,2,12.75,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,0,0,0,0,0.0,2019-07
2019-07-08,0,0,0,0,0.0,2019-07
2019-07-09,0,0,0,0,0.0,2019-07
2019-07-10,0,0,0,0,0.0,2019-07
2019-07-11,76,3,74,578,359.19,2019-07
2019-07-12,0,0,0,0,0.0,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,0,0,0,0,0.0,2019-07
2019-07-15,85,2,85,817,146.98,2019-07
2019-07-16,158,5,143,1595,596.69,2019-07
2019-07-17,0,0,0,0,0.0,2019-07
2019-07-18,41,3,39,431,204.05,2019-07
2019-07-19,0,0,0,0,0.0,2019-07
2019-07-20,0,0,0,0,0.0,2019-07
2019-07-21,0,0,0,0,0.0,2019-07
2019-07-22,0,0,0,0,0.0,2019-07
2019-07-23,10,2,10,85,73.02,2019-07
2019-07-24,24,2,24,272,47.62,2019-07
2019-07-25,80,3,61,754,375.15000000000003,2019-07
2019-07-26,25,1,24,220,95.19000000000001,2019-07
2019-07-27,0,0,0,0,0.0,2019-07
2019-07-28,99,2,98,1007,205.83999999999997,2019-07
2019-07-29,0,0,0,0,0.0,2019-07
2019-07-30,0,0,0,0,0.0,2019-07
2019-07-31,0,0,0,0,0.0,2019-07
