date,purchases,invoices,streams,views,revenue,year_month
2019-06-23,0,0,0,0,0.0,2019-06
2019-06-24,0,0,0,0,0.0,2019-06
2019-06-25,103,3,99,1244,248.65999999999997,2019-06
2019-06-26,0,0,0,0,0.0,2019-06
2019-06-27,0,0,0,0,0.0,2019-06
2019-06-28,0,0,0,0,0.0,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,0,0,0,0,0.0,2019-06
2019-07-01,0,0,0,0,0.0,2019-07
2019-07-02,0,0,0,0,0.0,2019-07
2019-07-03,0,0,0,0,0.0,2019-07
2019-07-04,0,0,0,0,0.0,2019-07
2019-07-05,0,0,0,0,0.0,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,0,0,0,0,0.0,2019-07
2019-07-08,0,0,0,0,0.0,2019-07
2019-07-09,0,0,0,0,0.0,2019-07
2019-07-10,0,0,0,0,0.0,2019-07
2019-07-11,0,0,0,0,0.0,2019-07
2019-07-12,0,0,0,0,0.0,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,0,0,0,0,0.0,2019-07
2019-07-15,0,0,0,0,0.0,2019-07
2019-07-16,0,0,0,0,0.0,2019-07
2019-07-17,10,1,10,10,26.02,2019-07
