date,purchases,invoices,streams,views,revenue,year_month
2019-04-22,0,0,0,0,0.0,2019-04
2019-04-23,1821,80,907,8919,8178.9,2019-04
2019-04-24,1255,88,778,7357,4042.97,2019-04
2019-04-25,1114,95,716,7160,4442.67,2019-04
2019-04-26,0,0,0,0,0.0,2019-04
2019-04-27,0,0,0,0,0.0,2019-04
2019-04-28,419,20,339,2236,1218.14,2019-04
2019-04-29,0,0,0,0,0.0,2019-04
2019-04-30,1323,115,763,6464,28102.51,2019-04
2019-05-01,1081,70,673,7001,3385.36,2019-05
2019-05-02,1677,102,871,8452,5740.32,2019-05
2019-05-03,1979,107,1020,10093,6952.63,2019-05
2019-05-04,0,0,0,0,0.0,2019-05
2019-05-05,1394,64,690,6582,4009.0099999999998,2019-05
2019-05-06,1673,77,849,8622,8448.500000000002,2019-05
2019-05-07,2424,108,896,10134,15023.869999999999,2019-05
2019-05-08,1556,89,803,9128,5432.380000000001,2019-05
2019-05-09,1554,90,858,8739,5813.48,2019-05
2019-05-10,1249,70,703,7105,4433.5,2019-05
2019-05-11,0,0,0,0,0.0,2019-05
2019-05-12,781,29,562,3300,2108.42,2019-05
2019-05-13,1446,80,751,8094,20236.7,2019-05
2019-05-14,1705,111,863,8907,8802.66,2019-05
2019-05-15,1271,83,699,8062,4857.11,2019-05
2019-05-16,1702,110,821,9924,6706.620000000001,2019-05
2019-05-17,1071,84,601,7700,3619.8999999999996,2019-05
2019-05-18,0,0,0,0,0.0,2019-05
2019-05-19,1422,58,815,8325,4120.03,2019-05
2019-05-20,1423,102,787,6912,5662.04,2019-05
2019-05-21,1718,97,925,8306,7171.0599999999995,2019-05
2019-05-22,1199,84,666,6292,4045.4300000000003,2019-05
2019-05-23,811,65,507,4766,3699.77,2019-05
2019-05-24,1077,82,630,5987,4901.59,2019-05
2019-05-25,0,0,0,0,0.0,2019-05
2019-05-26,602,24,425,2389,1598.0,2019-05
2019-05-27,0,0,0,0,0.0,2019-05
2019-05-28,1115,52,680,5345,4440.86,2019-05
2019-05-29,1381,57,808,4936,5588.87,2019-05
2019-05-30,1401,80,805,7016,6591.09,2019-05
2019-05-31,777,47,529,4204,2894.54,2019-05
2019-06-01,0,0,0,0,0.0,2019-06
2019-06-02,1345,62,669,7218,4123.98,2019-06
2019-06-03,1088,66,685,6139,4130.1900000000005,2019-06
2019-06-04,1847,93,981,9290,6505.89,2019-06
2019-06-05,2090,102,962,10154,10134.77,2019-06
2019-06-06,1596,96,913,8993,6661.9,2019-06
2019-06-07,990,88,643,4990,44136.56,2019-06
2019-06-08,0,0,0,0,0.0,2019-06
2019-06-09,1048,38,641,4526,2985.2200000000003,2019-06
2019-06-10,1216,79,777,5934,5095.990000000001,2019-06
2019-06-11,1585,65,879,7101,6428.16,2019-06
2019-06-12,1445,80,833,6133,6763.24,2019-06
2019-06-13,1382,99,818,8617,4830.860000000001,2019-06
2019-06-14,771,56,501,4941,2340.1000000000004,2019-06
2019-06-15,0,0,0,0,0.0,2019-06
2019-06-16,1062,57,686,5876,3093.54,2019-06
2019-06-17,1677,88,913,6711,7741.98,2019-06
2019-06-18,1330,78,786,6033,5835.83,2019-06
2019-06-19,892,59,603,5964,2457.0099999999998,2019-06
2019-06-20,1849,81,942,9478,5968.25,2019-06
2019-06-21,907,54,602,5211,13711.699999999999,2019-06
2019-06-22,0,0,0,0,0.0,2019-06
2019-06-23,675,33,534,2423,2460.38,2019-06
2019-06-24,1126,58,708,4727,4466.99,2019-06
2019-06-25,932,80,611,5477,4991.26,2019-06
2019-06-26,1274,62,965,5702,4611.0,2019-06
2019-06-27,1487,72,897,8230,5128.0199999999995,2019-06
2019-06-28,923,62,565,4674,3096.2000000000003,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,602,27,423,2534,1793.9799999999998,2019-06
2019-07-01,2050,55,1078,7898,8135.049999999999,2019-07
2019-07-02,2142,84,1137,9667,9084.939999999999,2019-07
2019-07-03,1690,72,975,8082,4832.23,2019-07
2019-07-04,1832,83,1036,9782,6223.2699999999995,2019-07
2019-07-05,1396,85,822,6383,6792.05,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,820,29,604,2840,1976.14,2019-07
2019-07-08,1314,62,858,6871,3823.8399999999997,2019-07
2019-07-09,1547,58,934,6341,6185.21,2019-07
2019-07-10,1494,58,907,7037,15525.8,2019-07
2019-07-11,1498,81,892,7573,4781.37,2019-07
2019-07-12,1077,57,822,4406,3947.0899999999997,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,1181,50,732,5990,3153.55,2019-07
2019-07-15,2032,102,1116,8065,26946.800000000003,2019-07
2019-07-16,1202,71,715,8592,3879.8599999999997,2019-07
2019-07-17,1916,70,1035,8798,10670.399999999998,2019-07
2019-07-18,1430,99,847,9516,6162.87,2019-07
2019-07-19,1212,56,863,6108,3866.3199999999997,2019-07
2019-07-20,0,0,0,0,0.0,2019-07
2019-07-21,1036,59,629,6334,2974.19,2019-07
2019-07-22,1804,63,983,7985,7403.85,2019-07
2019-07-23,1234,81,768,7348,3888.3709999999996,2019-07
2019-07-24,1106,80,724,6028,3477.53,2019-07
2019-07-25,1277,115,767,8757,3967.2399999999993,2019-07
2019-07-26,1056,67,652,6911,3378.21,2019-07
2019-07-27,0,0,0,0,0.0,2019-07
2019-07-28,1093,38,721,5220,2656.7,2019-07
2019-07-29,1124,49,735,6324,4124.82,2019-07
2019-07-30,1007,52,699,5495,15260.119999999999,2019-07
2019-07-31,1522,79,858,9187,4844.04,2019-07
