date,purchases,invoices,streams,views,revenue,year_month
2019-04-21,0,0,0,0,0.0,2019-04
2019-04-22,0,0,0,0,0.0,2019-04
2019-04-23,1858,82,922,9017,8255.599999999999,2019-04
2019-04-24,1295,91,797,7743,4199.719999999999,2019-04
2019-04-25,1162,99,740,7651,4617.75,2019-04
2019-04-26,0,0,0,0,0.0,2019-04
2019-04-27,0,0,0,0,0.0,2019-04
2019-04-28,452,21,361,2571,1298.41,2019-04
2019-04-29,0,0,0,0,0.0,2019-04
2019-04-30,1446,124,796,7470,28550.44,2019-04
2019-05-01,1159,75,700,7843,3588.1,2019-05
2019-05-02,1722,107,884,8815,5974.790000000001,2019-05
2019-05-03,2024,111,1033,10462,7153.74,2019-05
2019-05-04,0,0,0,0,0.0,2019-05
2019-05-05,1506,67,742,7610,4316.8,2019-05
2019-05-06,1738,82,860,9198,8639.880000000001,2019-05
2019-05-07,2517,114,920,10949,15342.69,2019-05
2019-05-08,1681,95,845,10067,5914.6900000000005,2019-05
2019-05-09,1913,103,951,12149,8354.78,2019-05
2019-05-10,1413,76,778,8541,4925.860000000001,2019-05
2019-05-11,0,0,0,0,0.0,2019-05
2019-05-12,809,31,575,3552,2277.3599999999997,2019-05
2019-05-13,1609,87,799,9484,20897.62,2019-05
2019-05-14,1839,117,885,10031,9270.67,2019-05
2019-05-15,1364,88,729,8798,5277.96,2019-05
2019-05-16,1901,121,884,11580,7491.18,2019-05
2019-05-17,1125,89,615,8108,3951.1800000000003,2019-05
2019-05-18,0,0,0,0,0.0,2019-05
2019-05-19,1564,62,881,9437,4596.72,2019-05
2019-05-20,1556,117,824,7925,12225.869999999999,2019-05
2019-05-21,1748,100,931,8545,7288.44,2019-05
2019-05-22,1262,88,687,6859,4262.849999999999,2019-05
2019-05-23,971,78,558,6209,4279.93,2019-05
2019-05-24,1136,84,651,6392,5126.679999999999,2019-05
2019-05-25,0,0,0,0,0.0,2019-05
2019-05-26,632,25,443,2633,1716.09,2019-05
2019-05-27,0,0,0,0,0.0,2019-05
2019-05-28,1215,59,716,6142,4840.24,2019-05
2019-05-29,1448,63,825,5589,5789.9,2019-05
2019-05-30,1581,84,877,7850,7005.259999999999,2019-05
2019-05-31,809,50,544,4442,3014.91,2019-05
2019-06-01,0,0,0,0,0.0,2019-06
2019-06-02,1471,67,719,8387,4547.8099999999995,2019-06
2019-06-03,1228,72,748,7080,4715.5,2019-06
2019-06-04,1881,96,991,9597,6615.790000000001,2019-06
2019-06-05,2262,110,1024,11752,10507.89,2019-06
2019-06-06,1766,105,975,10292,7416.17,2019-06
2019-06-07,1002,90,649,5122,44229.35999999999,2019-06
2019-06-08,0,0,0,0,0.0,2019-06
2019-06-09,1075,40,649,4786,3058.84,2019-06
2019-06-10,1468,86,846,8051,5985.870000000001,2019-06
2019-06-11,1585,65,879,7101,6428.16,2019-06
2019-06-12,1579,88,879,7311,7208.219999999999,2019-06
2019-06-13,1517,105,862,9628,5358.96,2019-06
2019-06-14,828,59,532,5434,2624.72,2019-06
2019-06-15,0,0,0,0,0.0,2019-06
2019-06-16,1167,64,724,6987,3447.6600000000003,2019-06
2019-06-17,1925,99,988,8589,14843.289999999999,2019-06
2019-06-18,1538,85,874,7367,6712.1900000000005,2019-06
2019-06-19,990,65,642,6841,3523.84,2019-06
2019-06-20,1887,86,949,9745,6135.410000000001,2019-06
2019-06-21,1021,62,645,6251,15174.779999999999,2019-06
2019-06-22,0,0,0,0,0.0,2019-06
2019-06-23,681,35,537,2487,2496.9300000000003,2019-06
2019-06-24,1182,61,724,5152,4679.18,2019-06
2019-06-25,1043,84,647,6805,5266.54,2019-06
2019-06-26,1354,65,997,6411,4864.67,2019-06
2019-06-27,1580,77,925,9085,5381.209999999999,2019-06
2019-06-28,1014,69,604,5418,3523.05,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,602,27,423,2534,1793.9799999999998,2019-06
2019-07-01,2200,64,1105,9287,9378.84,2019-07
2019-07-02,2182,87,1152,9974,9340.79,2019-07
2019-07-03,1763,75,990,8706,5028.57,2019-07
2019-07-04,1920,91,1058,10455,6537.73,2019-07
2019-07-05,1524,91,873,7460,7169.97,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,820,29,604,2840,1976.14,2019-07
2019-07-08,1413,65,895,7254,4136.969999999999,2019-07
2019-07-09,1655,65,974,7216,6508.389999999999,2019-07
2019-07-10,1577,62,935,7852,15900.800000000003,2019-07
2019-07-11,1603,87,927,8516,5217.1900000000005,2019-07
2019-07-12,1118,59,840,4767,4136.5599999999995,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,1196,52,739,6119,3229.43,2019-07
2019-07-15,2234,107,1207,10147,27456.49,2019-07
2019-07-16,1521,84,838,11466,4972.14,2019-07
2019-07-17,2015,75,1059,9630,10977.66,2019-07
2019-07-18,1541,105,900,10512,6639.110000000001,2019-07
2019-07-19,1301,58,888,6900,4170.48,2019-07
2019-07-20,0,0,0,0,0.0,2019-07
2019-07-21,1103,61,645,6971,3125.28,2019-07
2019-07-22,1915,66,1019,9013,7757.04,2019-07
2019-07-23,1249,85,775,7441,3989.141,2019-07
2019-07-24,1152,84,741,6521,3607.89,2019-07
2019-07-25,1384,121,793,9696,4490.75,2019-07
2019-07-26,1131,70,688,7552,3631.9399999999996,2019-07
2019-07-27,0,0,0,0,0.0,2019-07
2019-07-28,1192,40,762,6227,2862.54,2019-07
2019-07-29,1187,50,770,6879,4316.05,2019-07
2019-07-30,1085,56,724,6155,15466.779999999999,2019-07
2019-07-31,1544,82,864,9381,4891.48,2019-07
