date,purchases,invoices,streams,views,revenue,year_month
2019-06-08,0,0,0,0,0.0,2019-06
2019-06-09,13,1,13,144,37.21,2019-06
2019-06-10,113,3,94,995,371.53999999999996,2019-06
2019-06-11,0,0,0,0,0.0,2019-06
2019-06-12,0,0,0,0,0.0,2019-06
2019-06-13,13,3,13,141,45.46,2019-06
2019-06-14,0,0,0,0,0.0,2019-06
2019-06-15,0,0,0,0,0.0,2019-06
2019-06-16,0,0,0,0,0.0,2019-06
2019-06-17,88,3,84,817,254.49999999999997,2019-06
2019-06-18,24,1,24,244,58.01,2019-06
2019-06-19,0,0,0,0,0.0,2019-06
2019-06-20,16,1,16,109,52.36000000000001,2019-06
2019-06-21,9,1,9,73,48.89,2019-06
2019-06-22,0,0,0,0,0.0,2019-06
2019-06-23,1,1,1,15,2.95,2019-06
2019-06-24,0,0,0,0,0.0,2019-06
2019-06-25,0,0,0,0,0.0,2019-06
2019-06-26,0,0,0,0,0.0,2019-06
2019-06-27,62,3,59,614,159.78,2019-06
2019-06-28,10,2,10,52,51.88999999999999,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,0,0,0,0,0.0,2019-06
2019-07-01,63,4,61,592,941.46,2019-07
2019-07-02,0,0,0,0,0.0,2019-07
2019-07-03,0,0,0,0,0.0,2019-07
2019-07-04,61,5,55,513,175.46,2019-07
2019-07-05,61,2,60,552,157.74,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,0,0,0,0,0.0,2019-07
2019-07-08,0,0,0,0,0.0,2019-07
2019-07-09,37,3,35,351,66.22,2019-07
2019-07-10,12,1,12,94,64.88000000000001,2019-07
2019-07-11,29,3,29,365,76.63,2019-07
2019-07-12,41,2,40,361,189.46999999999997,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,9,1,9,82,42.83,2019-07
2019-07-15,0,0,0,0,0.0,2019-07
2019-07-16,156,7,144,1246,466.89,2019-07
2019-07-17,57,2,53,467,186.66,2019-07
2019-07-18,68,2,65,560,242.48999999999995,2019-07
2019-07-19,40,1,40,348,135.52999999999997,2019-07
2019-07-20,0,0,0,0,0.0,2019-07
2019-07-21,43,1,43,414,90.57,2019-07
2019-07-22,64,2,62,549,188.35999999999999,2019-07
2019-07-23,5,2,5,8,27.749999999999996,2019-07
2019-07-24,9,1,9,115,32.0,2019-07
2019-07-25,17,1,17,122,73.26,2019-07
2019-07-26,5,1,5,10,54.24,2019-07
2019-07-27,0,0,0,0,0.0,2019-07
2019-07-28,0,0,0,0,0.0,2019-07
2019-07-29,63,1,63,555,191.22999999999996,2019-07
2019-07-30,73,3,67,608,198.41000000000005,2019-07
2019-07-31,13,1,13,116,18.48,2019-07
