date,purchases,invoices,streams,views,revenue,year_month
2019-06-14,24,2,24,221,101.18999999999998,2019-06
2019-06-15,0,0,0,0,0.0,2019-06
2019-06-16,7,1,7,63,28.32999999999999,2019-06
2019-06-17,22,2,21,207,88.09000000000003,2019-06
2019-06-18,12,1,12,108,40.86,2019-06
2019-06-19,34,2,32,312,90.12000000000002,2019-06
2019-06-20,0,0,0,0,0.0,2019-06
2019-06-21,31,1,31,317,84.14999999999999,2019-06
2019-06-22,0,0,0,0,0.0,2019-06
2019-06-23,0,0,0,0,0.0,2019-06
2019-06-24,10,1,10,98,33.75,2019-06
2019-06-25,8,1,8,84,26.62,2019-06
2019-06-26,0,0,0,0,0.0,2019-06
2019-06-27,1,1,1,4,1.25,2019-06
2019-06-28,26,2,25,252,79.74999999999999,2019-06
2019-06-29,0,0,0,0,0.0,2019-06
2019-06-30,0,0,0,0,0.0,2019-06
2019-07-01,16,1,16,180,46.43,2019-07
2019-07-02,33,2,33,286,118.35000000000001,2019-07
2019-07-03,60,1,60,487,153.83999999999997,2019-07
2019-07-04,0,0,0,0,0.0,2019-07
2019-07-05,66,3,63,523,207.43,2019-07
2019-07-06,0,0,0,0,0.0,2019-07
2019-07-07,0,0,0,0,0.0,2019-07
2019-07-08,32,2,31,217,132.39,2019-07
2019-07-09,71,4,67,524,256.96,2019-07
2019-07-10,10,1,10,114,159.4,2019-07
2019-07-11,0,0,0,0,0.0,2019-07
2019-07-12,0,0,0,0,0.0,2019-07
2019-07-13,0,0,0,0,0.0,2019-07
2019-07-14,6,1,6,47,33.05,2019-07
2019-07-15,42,2,42,448,132.25,2019-07
2019-07-16,5,1,5,33,28.7,2019-07
2019-07-17,0,0,0,0,0.0,2019-07
2019-07-18,2,1,2,5,29.7,2019-07
2019-07-19,0,0,0,0,0.0,2019-07
2019-07-20,0,0,0,0,0.0,2019-07
2019-07-21,24,1,24,223,60.52000000000001,2019-07
2019-07-22,0,0,0,0,0.0,2019-07
2019-07-23,0,0,0,0,0.0,2019-07
2019-07-24,13,1,13,106,50.74,2019-07
2019-07-25,2,1,2,6,29.7,2019-07
2019-07-26,45,1,45,411,104.3,2019-07
2019-07-27,0,0,0,0,0.0,2019-07
2019-07-28,0,0,0,0,0.0,2019-07
2019-07-29,0,0,0,0,0.0,2019-07
2019-07-30,5,1,5,52,8.25,2019-07
2019-07-31,8,1,8,77,27.71,2019-07
